Data,Hora,kWh fornecido
28/06/2024,6,936.36
28/06/2024,7,935.64
28/06/2024,8,936.36
28/06/2024,9,937.08
28/06/2024,10,936.72
28/06/2024,11,936.36
28/06/2024,12,936.36
28/06/2024,13,936.36
28/06/2024,14,936.36
28/06/2024,15,936
28/06/2024,16,936.36
28/06/2024,17,936
28/06/2024,18,937.08
28/06/2024,19,938.88
28/06/2024,20,938.88
28/06/2024,21,937.08
28/06/2024,22,936.72
28/06/2024,23,936.72
28/06/2024,24,938.16
29/06/2024,1,938.52
29/06/2024,2,936.72
29/06/2024,3,936.72
29/06/2024,4,937.8
29/06/2024,5,936.72
29/06/2024,6,936.72
29/06/2024,7,937.08
29/06/2024,8,937.44
29/06/2024,9,938.16
29/06/2024,10,937.8
29/06/2024,11,936.36
29/06/2024,12,936.36
29/06/2024,13,936
29/06/2024,14,934.92
29/06/2024,15,935.28
29/06/2024,16,935.64
29/06/2024,17,935.28
29/06/2024,18,937.44
29/06/2024,19,938.52
29/06/2024,20,939.6
29/06/2024,21,937.8
29/06/2024,22,937.44
29/06/2024,23,937.44
29/06/2024,24,937.8
30/06/2024,1,937.8
30/06/2024,2,937.44
30/06/2024,3,937.44
30/06/2024,4,937.8
30/06/2024,5,937.44
30/06/2024,6,937.44
30/06/2024,7,939.6
30/06/2024,8,937.08
30/06/2024,9,937.8
30/06/2024,10,937.44
30/06/2024,11,936.36
30/06/2024,12,937.08
30/06/2024,13,936.36
30/06/2024,14,936.72
30/06/2024,15,936.72
30/06/2024,16,935.28
30/06/2024,17,934.92
30/06/2024,18,937.08
30/06/2024,19,937.8
30/06/2024,20,936.36
30/06/2024,21,936.36
30/06/2024,22,936.72
30/06/2024,23,936.72
30/06/2024,24,937.8
01/07/2024,1,937.8
01/07/2024,2,937.08
01/07/2024,3,937.44
01/07/2024,4,937.08
01/07/2024,5,935.64
01/07/2024,6,936.36
01/07/2024,7,937.08
01/07/2024,8,935.28
01/07/2024,9,936
01/07/2024,10,936.36
01/07/2024,11,936
01/07/2024,12,935.64
01/07/2024,13,936.36
01/07/2024,14,935.64
01/07/2024,15,936.36
01/07/2024,16,935.28
01/07/2024,17,933.84
01/07/2024,18,935.28
01/07/2024,19,935.64
01/07/2024,20,935.64
01/07/2024,21,934.56
01/07/2024,22,936.72
01/07/2024,23,936.36
01/07/2024,24,937.44
02/07/2024,1,936.72
02/07/2024,2,936.36
02/07/2024,3,937.08
02/07/2024,4,936
02/07/2024,5,935.64
02/07/2024,6,935.64
02/07/2024,7,937.8
02/07/2024,8,935.64
02/07/2024,9,936
02/07/2024,10,936.36
02/07/2024,11,935.28
02/07/2024,12,936.36
02/07/2024,13,936.36
02/07/2024,14,934.92
02/07/2024,15,934.92
02/07/2024,16,936.36
02/07/2024,17,935.28
02/07/2024,18,936.36
02/07/2024,19,936
02/07/2024,20,936
02/07/2024,21,936
02/07/2024,22,934.92
02/07/2024,23,936
02/07/2024,24,936.36
03/07/2024,1,935.64
03/07/2024,2,936.72
03/07/2024,3,936
03/07/2024,4,936
03/07/2024,5,935.64
03/07/2024,6,935.64
03/07/2024,7,935.28
03/07/2024,8,934.2
03/07/2024,9,934.92
03/07/2024,10,935.64
03/07/2024,11,934.92
03/07/2024,12,936
03/07/2024,13,934.56
03/07/2024,14,934.56
03/07/2024,15,934.92
03/07/2024,16,933.84
03/07/2024,17,934.92
03/07/2024,18,934.56
03/07/2024,19,934.56
03/07/2024,20,935.28
03/07/2024,21,935.28
03/07/2024,22,934.92
03/07/2024,23,935.28
03/07/2024,24,935.64
04/07/2024,1,935.64
04/07/2024,2,934.92
04/07/2024,3,935.28
04/07/2024,4,936
04/07/2024,5,934.92
04/07/2024,6,935.28
04/07/2024,7,934.56
04/07/2024,8,934.92
04/07/2024,9,934.92
04/07/2024,10,934.56
04/07/2024,11,934.2
04/07/2024,12,694.08
04/07/2024,13,5.4
04/07/2024,14,5.76
04/07/2024,15,5.76
04/07/2024,16,5.76
04/07/2024,17,6.12
04/07/2024,18,6.84
04/07/2024,19,7.2
04/07/2024,20,17.64
04/07/2024,21,559.44
04/07/2024,22,634.32
04/07/2024,23,635.76
04/07/2024,24,638.64
05/07/2024,1,640.44
05/07/2024,2,774.36
05/07/2024,3,954
05/07/2024,4,954
05/07/2024,5,953.64
05/07/2024,6,952.92
05/07/2024,7,953.28
05/07/2024,8,955.44
05/07/2024,9,955.08
05/07/2024,10,954.72
05/07/2024,11,955.8
05/07/2024,12,956.52
05/07/2024,13,957.6
05/07/2024,14,956.16
05/07/2024,15,954.36
05/07/2024,16,954
05/07/2024,17,954.72
05/07/2024,18,954
05/07/2024,19,955.8
05/07/2024,20,955.8
05/07/2024,21,955.44
05/07/2024,22,955.8
05/07/2024,23,955.8
05/07/2024,24,955.8
06/07/2024,1,955.8
06/07/2024,2,955.08
06/07/2024,3,954.72
06/07/2024,4,955.08
06/07/2024,5,955.44
06/07/2024,6,955.44
06/07/2024,7,955.44
06/07/2024,8,954.72
06/07/2024,9,955.08
06/07/2024,10,954.36
06/07/2024,11,955.44
06/07/2024,12,952.92
06/07/2024,13,953.64
06/07/2024,14,954.72
06/07/2024,15,953.64
06/07/2024,16,953.64
06/07/2024,17,953.64
06/07/2024,18,954.36
06/07/2024,19,955.44
06/07/2024,20,956.16
06/07/2024,21,954.36
06/07/2024,22,954.36
06/07/2024,23,954.72
06/07/2024,24,956.16
07/07/2024,1,955.08
07/07/2024,2,955.8
07/07/2024,3,955.08
07/07/2024,4,955.08
07/07/2024,5,955.08
07/07/2024,6,955.08
07/07/2024,7,955.44
07/07/2024,8,956.88
07/07/2024,9,955.08
07/07/2024,10,956.16
07/07/2024,11,954.72
07/07/2024,12,954.72
07/07/2024,13,954
07/07/2024,14,954
07/07/2024,15,954.36
07/07/2024,16,955.08
07/07/2024,17,952.56
07/07/2024,18,955.44
07/07/2024,19,956.88
07/07/2024,20,954
07/07/2024,21,953.64
07/07/2024,22,954.72
07/07/2024,23,955.8
07/07/2024,24,954.72
08/07/2024,1,954
08/07/2024,2,955.8
08/07/2024,3,955.08
08/07/2024,4,955.44
08/07/2024,5,955.08
08/07/2024,6,953.64
08/07/2024,7,953.28
08/07/2024,8,952.2
08/07/2024,9,951.12
08/07/2024,10,951.12
08/07/2024,11,951.12
08/07/2024,12,951.48
08/07/2024,13,952.2
08/07/2024,14,950.76
08/07/2024,15,951.48
08/07/2024,16,951.48
08/07/2024,17,950.04
08/07/2024,18,951.84
08/07/2024,19,954
08/07/2024,20,952.92
08/07/2024,21,951.84
08/07/2024,22,951.84
08/07/2024,23,951.84
08/07/2024,24,951.84
09/07/2024,1,952.56
09/07/2024,2,952.2
09/07/2024,3,951.12
09/07/2024,4,951.48
09/07/2024,5,951.48
09/07/2024,6,951.48
09/07/2024,7,951.48
09/07/2024,8,950.76
09/07/2024,9,951.84
09/07/2024,10,951.12
09/07/2024,11,950.76
09/07/2024,12,950.76
09/07/2024,13,951.48
09/07/2024,14,949.32
09/07/2024,15,951.12
09/07/2024,16,952.2
09/07/2024,17,950.04
09/07/2024,18,951.48
09/07/2024,19,952.56
09/07/2024,20,952.92
09/07/2024,21,952.92
09/07/2024,22,952.56
09/07/2024,23,951.48
09/07/2024,24,952.56
10/07/2024,1,951.84
10/07/2024,2,952.2
10/07/2024,3,951.48
10/07/2024,4,951.48
10/07/2024,5,951.84
10/07/2024,6,951.12
10/07/2024,7,951.84
10/07/2024,8,951.48
10/07/2024,9,951.12
10/07/2024,10,951.12
10/07/2024,11,950.76
10/07/2024,12,951.48
10/07/2024,13,950.76
10/07/2024,14,950.4
10/07/2024,15,950.4
10/07/2024,16,951.84
10/07/2024,17,950.04
10/07/2024,18,951.84
10/07/2024,19,952.92
10/07/2024,20,952.56
10/07/2024,21,273.24
10/07/2024,22,6.48
10/07/2024,23,14.04
10/07/2024,24,468
11/07/2024,1,950.4
11/07/2024,2,953.64
11/07/2024,3,955.44
11/07/2024,4,956.16
11/07/2024,5,956.88
11/07/2024,6,956.52
11/07/2024,7,956.88
11/07/2024,8,957.24
11/07/2024,9,956.52
11/07/2024,10,957.24
11/07/2024,11,956.52
11/07/2024,12,958.32
11/07/2024,13,957.6
11/07/2024,14,956.88
11/07/2024,15,956.88
11/07/2024,16,956.88
11/07/2024,17,956.52
11/07/2024,18,957.24
11/07/2024,19,957.24
11/07/2024,20,959.4
11/07/2024,21,957.96
11/07/2024,22,957.24
11/07/2024,23,957.6
11/07/2024,24,957.24
12/07/2024,1,958.68
12/07/2024,2,957.24
12/07/2024,3,957.6
12/07/2024,4,957.24
12/07/2024,5,665.64
12/07/2024,6,734.76
12/07/2024,7,950.04
12/07/2024,8,950.4
12/07/2024,9,949.68
12/07/2024,10,950.76
12/07/2024,11,951.48
12/07/2024,12,951.12
12/07/2024,13,951.12
12/07/2024,14,951.12
12/07/2024,15,952.92
12/07/2024,16,952.2
12/07/2024,17,952.56
12/07/2024,18,951.48
12/07/2024,19,952.2
12/07/2024,20,953.64
12/07/2024,21,952.92
12/07/2024,22,952.92
12/07/2024,23,951.84
12/07/2024,24,952.56
13/07/2024,1,939.24
13/07/2024,2,594.36
13/07/2024,3,948.96
13/07/2024,4,949.68
13/07/2024,5,948.24
13/07/2024,6,948.6
13/07/2024,7,953.28
13/07/2024,8,953.64
13/07/2024,9,954
13/07/2024,10,954.72
13/07/2024,11,955.08
13/07/2024,12,953.64
13/07/2024,13,953.28
13/07/2024,14,954
13/07/2024,15,954
13/07/2024,16,954.36
13/07/2024,17,953.64
13/07/2024,18,953.64
13/07/2024,19,955.8
13/07/2024,20,955.44
13/07/2024,21,954.36
13/07/2024,22,955.08
13/07/2024,23,955.44
13/07/2024,24,955.08
14/07/2024,1,954.36
14/07/2024,2,955.08
14/07/2024,3,954.72
14/07/2024,4,955.08
14/07/2024,5,954.72
14/07/2024,6,955.08
14/07/2024,7,956.16
14/07/2024,8,956.88
14/07/2024,9,952.92
14/07/2024,10,954.72
14/07/2024,11,955.44
14/07/2024,12,334.8
14/07/2024,13,686.88
14/07/2024,14,381.24
14/07/2024,15,204.84
14/07/2024,16,823.68
14/07/2024,17,920.88
14/07/2024,18,921.6
14/07/2024,19,923.04
14/07/2024,20,921.6
14/07/2024,21,921.96
14/07/2024,22,921.96
14/07/2024,23,699.12
14/07/2024,24,6.84
15/07/2024,1,7.2
15/07/2024,2,6.84
15/07/2024,3,6.84
15/07/2024,4,6.84
15/07/2024,5,6.84
15/07/2024,6,6.48
15/07/2024,7,6.12
15/07/2024,8,597.6
15/07/2024,9,954.36
15/07/2024,10,954.36
15/07/2024,11,955.8
15/07/2024,12,957.24
15/07/2024,13,957.96
15/07/2024,14,957.24
15/07/2024,15,957.24
15/07/2024,16,956.16
15/07/2024,17,956.16
15/07/2024,18,957.96
15/07/2024,19,957.24
15/07/2024,20,957.96
15/07/2024,21,957.6
15/07/2024,22,959.04
15/07/2024,23,958.68
15/07/2024,24,958.68
16/07/2024,1,958.68
16/07/2024,2,957.96
16/07/2024,3,957.24
16/07/2024,4,956.52
16/07/2024,5,957.96
16/07/2024,6,957.6
16/07/2024,7,957.24
16/07/2024,8,956.88
16/07/2024,9,957.6
16/07/2024,10,953.64
16/07/2024,11,951.84
16/07/2024,12,952.92
16/07/2024,13,951.12
16/07/2024,14,951.12
16/07/2024,15,950.76
16/07/2024,16,951.12
16/07/2024,17,951.84
16/07/2024,18,951.48
16/07/2024,19,951.48
16/07/2024,20,952.2
16/07/2024,21,951.48
16/07/2024,22,952.2
16/07/2024,23,951.84
16/07/2024,24,952.56
17/07/2024,1,952.2
17/07/2024,2,952.2
17/07/2024,3,951.12
17/07/2024,4,951.48
17/07/2024,5,951.48
17/07/2024,6,951.84
17/07/2024,7,951.12
17/07/2024,8,952.56
17/07/2024,9,952.2
17/07/2024,10,951.48
17/07/2024,11,952.2
17/07/2024,12,951.48
17/07/2024,13,952.2
17/07/2024,14,950.76
17/07/2024,15,952.92
17/07/2024,16,952.56
17/07/2024,17,952.2
17/07/2024,18,952.2
17/07/2024,19,952.56
17/07/2024,20,953.28
17/07/2024,21,952.56
17/07/2024,22,954
17/07/2024,23,952.2
17/07/2024,24,953.28
18/07/2024,1,953.28
18/07/2024,2,952.56
18/07/2024,3,952.2
18/07/2024,4,952.56
18/07/2024,5,952.92
18/07/2024,6,952.92
18/07/2024,7,954
18/07/2024,8,953.28
18/07/2024,9,953.28
18/07/2024,10,953.28
18/07/2024,11,952.2
18/07/2024,12,952.56
18/07/2024,13,953.64
18/07/2024,14,952.2
18/07/2024,15,951.84
18/07/2024,16,952.2
18/07/2024,17,951.84
18/07/2024,18,952.56
18/07/2024,19,952.92
18/07/2024,20,953.28
18/07/2024,21,952.92
18/07/2024,22,952.56
18/07/2024,23,952.56
18/07/2024,24,952.2
19/07/2024,1,952.56
19/07/2024,2,953.64
19/07/2024,3,952.92
19/07/2024,4,952.92
19/07/2024,5,951.84
19/07/2024,6,952.92
19/07/2024,7,953.28
19/07/2024,8,952.56
19/07/2024,9,952.92
19/07/2024,10,952.56
19/07/2024,11,952.92
19/07/2024,12,953.28
19/07/2024,13,952.56
19/07/2024,14,951.48
19/07/2024,15,951.84
19/07/2024,16,952.56
19/07/2024,17,952.2
19/07/2024,18,952.2
19/07/2024,19,953.64
19/07/2024,20,954.36
19/07/2024,21,953.28
19/07/2024,22,952.56
19/07/2024,23,952.92
19/07/2024,24,953.28
20/07/2024,1,952.92
20/07/2024,2,953.28
20/07/2024,3,953.28
20/07/2024,4,952.2
20/07/2024,5,952.56
20/07/2024,6,953.28
20/07/2024,7,953.28
20/07/2024,8,954
20/07/2024,9,952.56
20/07/2024,10,952.92
20/07/2024,11,952.92
20/07/2024,12,952.2
20/07/2024,13,952.92
20/07/2024,14,951.48
20/07/2024,15,952.56
20/07/2024,16,951.12
20/07/2024,17,951.48
20/07/2024,18,951.48
20/07/2024,19,953.28
20/07/2024,20,952.56
20/07/2024,21,952.2
20/07/2024,22,952.2
20/07/2024,23,952.56
20/07/2024,24,952.56
21/07/2024,1,952.56
21/07/2024,2,952.92
21/07/2024,3,952.56
21/07/2024,4,952.92
21/07/2024,5,952.92
21/07/2024,6,952.56
21/07/2024,7,952.2
21/07/2024,8,952.2
21/07/2024,9,952.2
21/07/2024,10,952.92
21/07/2024,11,952.56
21/07/2024,12,951.84
21/07/2024,13,952.2
21/07/2024,14,952.92
21/07/2024,15,951.48
21/07/2024,16,951.48
21/07/2024,17,951.12
21/07/2024,18,951.12
21/07/2024,19,952.56
21/07/2024,20,952.2
21/07/2024,21,952.2
21/07/2024,22,951.84
21/07/2024,23,951.84
21/07/2024,24,952.2
22/07/2024,1,952.2
22/07/2024,2,951.84
22/07/2024,3,951.84
22/07/2024,4,953.64
22/07/2024,5,952.2
22/07/2024,6,951.12
22/07/2024,7,951.84
22/07/2024,8,951.48
22/07/2024,9,952.56
22/07/2024,10,955.08
22/07/2024,11,957.6
22/07/2024,12,958.32
22/07/2024,13,956.52
22/07/2024,14,955.44
22/07/2024,15,956.16
22/07/2024,16,955.8
22/07/2024,17,955.8
22/07/2024,18,956.52
22/07/2024,19,955.8
22/07/2024,20,957.24
22/07/2024,21,956.52
22/07/2024,22,956.52
22/07/2024,23,956.88
22/07/2024,24,957.24
23/07/2024,1,957.6
23/07/2024,2,820.8
23/07/2024,3,6.48
23/07/2024,4,6.84
23/07/2024,5,297
23/07/2024,6,906.12
23/07/2024,7,908.64
23/07/2024,8,911.16
23/07/2024,9,913.68
23/07/2024,10,949.32
23/07/2024,11,952.92
23/07/2024,12,954
23/07/2024,13,953.64
23/07/2024,14,953.64
23/07/2024,15,953.28
23/07/2024,16,953.64
23/07/2024,17,954.36
23/07/2024,18,955.08
23/07/2024,19,956.16
23/07/2024,20,956.88
23/07/2024,21,955.8
23/07/2024,22,955.8
23/07/2024,23,957.24
23/07/2024,24,956.88
24/07/2024,1,957.96
24/07/2024,2,957.24
24/07/2024,3,956.88
24/07/2024,4,957.6
24/07/2024,5,956.88
24/07/2024,6,956.88
24/07/2024,7,956.16
24/07/2024,8,956.88
24/07/2024,9,958.32
24/07/2024,10,957.96
24/07/2024,11,956.88
24/07/2024,12,957.96
24/07/2024,13,957.96
24/07/2024,14,955.8
24/07/2024,15,955.8
24/07/2024,16,956.16
24/07/2024,17,955.44
24/07/2024,18,956.88
24/07/2024,19,957.24
24/07/2024,20,956.88
24/07/2024,21,956.88
24/07/2024,22,955.44
24/07/2024,23,957.6
24/07/2024,24,957.24
25/07/2024,1,956.16
25/07/2024,2,956.52
25/07/2024,3,956.52
25/07/2024,4,956.88
25/07/2024,5,956.88
25/07/2024,6,956.88
25/07/2024,7,956.52
25/07/2024,8,957.6
25/07/2024,9,957.24
25/07/2024,10,957.96
25/07/2024,11,957.6
25/07/2024,12,957.6
25/07/2024,13,956.88
25/07/2024,14,956.88
25/07/2024,15,955.8
25/07/2024,16,956.88
25/07/2024,17,955.44
25/07/2024,18,956.52
25/07/2024,19,956.88
25/07/2024,20,957.6
25/07/2024,21,957.24
25/07/2024,22,957.24
25/07/2024,23,955.44
25/07/2024,24,956.52
26/07/2024,1,118.08
26/07/2024,2,750.6
26/07/2024,3,948.24
26/07/2024,4,952.2
26/07/2024,5,954.36
26/07/2024,6,955.08
26/07/2024,7,956.16
26/07/2024,8,956.16
26/07/2024,9,956.16
26/07/2024,10,956.88
26/07/2024,11,956.52
26/07/2024,12,957.6
26/07/2024,13,956.88
26/07/2024,14,956.88
26/07/2024,15,957.24
26/07/2024,16,957.96
26/07/2024,17,958.32
26/07/2024,18,957.6
26/07/2024,19,958.68
26/07/2024,20,960.12
26/07/2024,21,959.76
26/07/2024,22,957.6
26/07/2024,23,957.6
26/07/2024,24,959.04
27/07/2024,1,957.96
27/07/2024,2,958.32
27/07/2024,3,957.24
27/07/2024,4,958.32
27/07/2024,5,957.6
27/07/2024,6,958.68
27/07/2024,7,958.32
27/07/2024,8,957.96
27/07/2024,9,958.32
27/07/2024,10,957.96
27/07/2024,11,957.96
27/07/2024,12,958.32
27/07/2024,13,957.24
27/07/2024,14,957.6
27/07/2024,15,956.88
27/07/2024,16,957.96
27/07/2024,17,957.6
27/07/2024,18,957.6
27/07/2024,19,957.96
27/07/2024,20,958.68
27/07/2024,21,959.04
27/07/2024,22,958.32
27/07/2024,23,958.32
27/07/2024,24,958.32
28/07/2024,1,957.96
28/07/2024,2,957.96
28/07/2024,3,960.12
28/07/2024,4,959.4
28/07/2024,5,958.32
28/07/2024,6,957.96
28/07/2024,7,959.76
28/07/2024,8,958.32
28/07/2024,9,957.6
28/07/2024,10,958.68
28/07/2024,11,958.32
28/07/2024,12,956.16
28/07/2024,13,956.88
28/07/2024,14,957.24
28/07/2024,15,956.52
28/07/2024,16,955.8
28/07/2024,17,956.52
28/07/2024,18,956.16
28/07/2024,19,958.68
28/07/2024,20,956.88
28/07/2024,21,957.6
28/07/2024,22,956.52
28/07/2024,23,958.32
28/07/2024,24,957.24
29/07/2024,1,957.24
29/07/2024,2,957.6
29/07/2024,3,956.88
29/07/2024,4,958.32
29/07/2024,5,956.52
29/07/2024,6,957.6
29/07/2024,7,957.24
29/07/2024,8,956.88
29/07/2024,9,956.88
29/07/2024,10,957.24
29/07/2024,11,956.52
29/07/2024,12,957.24
29/07/2024,13,956.16
29/07/2024,14,956.16
29/07/2024,15,956.52
29/07/2024,16,957.96
29/07/2024,17,957.24
29/07/2024,18,957.24
29/07/2024,19,957.96
29/07/2024,20,957.96
29/07/2024,21,956.52
29/07/2024,22,957.24
29/07/2024,23,957.6
29/07/2024,24,957.96
30/07/2024,1,957.6
30/07/2024,2,957.24
30/07/2024,3,956.88
30/07/2024,4,956.88
30/07/2024,5,956.88
30/07/2024,6,957.24
30/07/2024,7,958.32
30/07/2024,8,956.52
30/07/2024,9,956.16
30/07/2024,10,956.88
30/07/2024,11,957.24
30/07/2024,12,956.52
30/07/2024,13,955.8
30/07/2024,14,955.44
30/07/2024,15,955.08
30/07/2024,16,955.08
30/07/2024,17,955.8
30/07/2024,18,956.52
30/07/2024,19,957.24
30/07/2024,20,956.16
30/07/2024,21,956.16
30/07/2024,22,955.44
30/07/2024,23,956.88
30/07/2024,24,956.16
31/07/2024,1,955.44
31/07/2024,2,955.8
31/07/2024,3,956.52
31/07/2024,4,956.16
31/07/2024,5,955.44
31/07/2024,6,955.08
31/07/2024,7,956.52
31/07/2024,8,956.52
31/07/2024,9,956.16
31/07/2024,10,956.52
31/07/2024,11,954
31/07/2024,12,954.72
31/07/2024,13,954.36
31/07/2024,14,953.28
31/07/2024,15,952.92
31/07/2024,16,953.64
31/07/2024,17,954.36
31/07/2024,18,954.36
31/07/2024,19,954.36
31/07/2024,20,954.72
31/07/2024,21,954
31/07/2024,22,953.28
31/07/2024,23,955.8
31/07/2024,24,954.36
01/08/2024,1,954.36
01/08/2024,2,954.72
01/08/2024,3,954.36
01/08/2024,4,955.08
01/08/2024,5,954.36
01/08/2024,6,954
01/08/2024,7,954.36
01/08/2024,8,953.28
01/08/2024,9,954.72
01/08/2024,10,955.08
01/08/2024,11,955.08
01/08/2024,12,954.72
01/08/2024,13,954.36
01/08/2024,14,953.64
01/08/2024,15,952.92
01/08/2024,16,953.28
01/08/2024,17,954.36
01/08/2024,18,954
01/08/2024,19,954.72
01/08/2024,20,955.08
01/08/2024,21,954.72
01/08/2024,22,955.08
01/08/2024,23,955.08
01/08/2024,24,955.08
02/08/2024,1,954.36
02/08/2024,2,954
02/08/2024,3,954
02/08/2024,4,954.36
02/08/2024,5,954.36
02/08/2024,6,954
02/08/2024,7,954.36
02/08/2024,8,954
02/08/2024,9,954
02/08/2024,10,954.72
02/08/2024,11,954.72
02/08/2024,12,953.64
02/08/2024,13,954.36
02/08/2024,14,953.64
02/08/2024,15,953.64
02/08/2024,16,953.64
02/08/2024,17,954.36
02/08/2024,18,955.08
02/08/2024,19,954.36
02/08/2024,20,955.44
02/08/2024,21,954
02/08/2024,22,954
02/08/2024,23,954.72
02/08/2024,24,954.72
03/08/2024,1,954.36
03/08/2024,2,955.08
03/08/2024,3,954.36
03/08/2024,4,954.72
03/08/2024,5,953.64
03/08/2024,6,954.36
03/08/2024,7,953.64
03/08/2024,8,955.08
03/08/2024,9,953.28
03/08/2024,10,953.64
03/08/2024,11,953.64
03/08/2024,12,953.64
03/08/2024,13,952.56
03/08/2024,14,953.28
03/08/2024,15,953.28
03/08/2024,16,953.64
03/08/2024,17,952.92
03/08/2024,18,953.64
03/08/2024,19,954.72
03/08/2024,20,954
03/08/2024,21,953.64
03/08/2024,22,955.08
03/08/2024,23,954.72
03/08/2024,24,823.68
04/08/2024,1,880.2
04/08/2024,2,954
04/08/2024,3,954.36
04/08/2024,4,954.72
04/08/2024,5,953.64
04/08/2024,6,948.96
04/08/2024,7,939.96
04/08/2024,8,941.4
04/08/2024,9,939.96
04/08/2024,10,939.96
04/08/2024,11,939.24
04/08/2024,12,939.6
04/08/2024,13,940.32
04/08/2024,14,940.68
04/08/2024,15,939.96
04/08/2024,16,939.24
04/08/2024,17,939.24
04/08/2024,18,939.24
04/08/2024,19,941.76
04/08/2024,20,939.96
04/08/2024,21,940.68
04/08/2024,22,940.68
04/08/2024,23,940.32
04/08/2024,24,941.04
05/08/2024,1,941.04
05/08/2024,2,940.68
05/08/2024,3,939.96
05/08/2024,4,940.32
05/08/2024,5,939.96
05/08/2024,6,940.32
05/08/2024,7,940.32
05/08/2024,8,939.24
05/08/2024,9,939.96
05/08/2024,10,939.6
05/08/2024,11,939.24
05/08/2024,12,939.6
05/08/2024,13,939.24
05/08/2024,14,938.88
05/08/2024,15,938.88
05/08/2024,16,939.6
05/08/2024,17,939.96
05/08/2024,18,940.32
05/08/2024,19,939.96
05/08/2024,20,939.6
05/08/2024,21,947.52
05/08/2024,22,954.72
05/08/2024,23,954.72
05/08/2024,24,954
06/08/2024,1,955.08
06/08/2024,2,954.72
06/08/2024,3,955.44
06/08/2024,4,954.36
06/08/2024,5,954.36
06/08/2024,6,954.72
06/08/2024,7,954.72
06/08/2024,8,954.72
06/08/2024,9,955.8
06/08/2024,10,712.08
06/08/2024,11,2.16
06/08/2024,12,2.16
06/08/2024,13,2.16
06/08/2024,14,2.16
06/08/2024,15,1.8
06/08/2024,16,54.36
06/08/2024,17,866.52
06/08/2024,18,945
06/08/2024,19,949.68
06/08/2024,20,951.84
06/08/2024,21,952.56
06/08/2024,22,953.64
06/08/2024,23,954.36
06/08/2024,24,954.72
